Formula,K_frac,Rb_frac,Cs_frac,MA_frac,FA_frac,Li_frac,Ca_frac,Sr_frac,Ba_frac,Ge_frac,Sn_frac,Pb_frac,Be_frac,Ni_frac,Cl_frac,Br_frac,I_frac,F_frac,A_Ionic_radius,B_Ionic_radius,X_Ionic_radius,A+B_Ionic_radius,A+X_Ionic_radius,B+X_Ionic_radius,A/B_Ionic_radius,A/X_Ionic_radius,B/X_Ionic_radius,Tolerance factor,Octahedral factor,A_Ionization energy(kJ/mol),B_Ionization energy(kJ/mol),X_Ionization energy(kJ/mol),A_Electron_affinity(kJ/mol),B_Electron_affinity(kJ/mol),X_Electron_affinity(kJ/mol),B_Valence_electrons,A_Boiling_point(K),B_Boiling_point(K),X_Boiling_point(K),A_Melting_point(K),B_Melting_point(K),X_Melting_point(K),A_Density(g/cc),B_Density(g/cc),X_Density(g/cc),A_Atomic_weight(u),B_Atomic_weight(u),X_Atomic_weight(u),A_Heat_of_fusion(kJ/mol),B_Heat_of_fusion(kJ/mol),X_Heat_of_fusion(kJ/mol),A_Heat_of_vap(kJ/mol),B_Heat_of_vap(kJ/mol),X_Heat_of_vap(kJ/mol),A_Electronegativity,B_Electronegativity,X_Electronegativity,Decomposition Energy (eV p.f.u.),Band Gap (eV),SLME @ 5um
MABa_0.25Ge_0.125Sn_0.625I_3,0,0,0,1,0,0,0,0,0.25,0.125,0.625,0,0,0,0,0,1,0,2.17,1.18,2.2,3.35,4.37,3.38,1.84,0.99,0.54,0.91,0.54,926.3,663.86,1008.4,8.68,77.63,295.3,3.5,267,2705.38,457.5,180.65,717.64,386.7,0.7,6.13,4.93,32.07,117.6,126.9,6.13,10.48,7.76,23.85,258.32,20.9,2.55,1.73,2.66,-0.003,1.476,0.221
MACa_0.25Sr_0.25Ba_0.125Pb_0.375Br_3,0,0,0,1,0,0,0.25,0.25,0.125,0,0,0.375,0,0,0,1,0,0,2.17,1.19,1.96,3.36,4.13,3.15,1.83,1.11,0.61,0.93,0.61,926.3,616,1139.9,8.68,-46.25,324.6,2.75,267,1871.38,331.85,180.65,888.99,265.95,0.7,5.73,3.12,32.07,126.79,79.9,6.13,6.97,5.29,23.85,157.13,14.73,2.55,1.49,2.96,-0.038,3.661,0.003
MACa_0.375Ge_0.5Pb_0.125Br_3,0,0,0,1,0,0,0.375,0,0,0.5,0,0.125,0,0,0,1,0,0,2.17,0.96,1.96,3.13,4.13,2.92,2.26,1.11,0.49,1,0.49,926.3,691.66,1139.9,8.68,15.25,324.6,3.25,267,2465.25,331.85,180.65,1097.83,265.95,0.7,4.66,3.12,32.07,77.24,79.9,6.13,19.7,5.29,23.85,247.39,14.73,2.55,1.67,2.96,-0.098,2.182,0.093
MACa_0.125Sr_0.25Ba_0.125Sn_0.125Pb_0.375Br_3,0,0,0,1,0,0,0.125,0.25,0.125,0,0.125,0.375,0,0,0,1,0,0,2.17,1.21,1.96,3.38,4.13,3.17,1.8,1.11,0.62,0.92,0.62,926.3,630.85,1139.9,8.68,-11.63,324.6,3,267,2011.25,331.85,180.65,813.13,265.95,0.7,6.45,3.12,32.07,136.62,79.9,6.13,6.81,5.29,23.85,174.09,14.73,2.55,1.61,2.96,-0.042,3.193,0.012
MACa_0.5Ba_0.125Sn_0.25Pb_0.125Br_3,0,0,0,1,0,0,0.5,0,0.125,0,0.25,0.125,0,0,0,1,0,0,2.17,1.11,1.96,3.28,4.13,3.07,1.95,1.11,0.57,0.95,0.57,926.3,624.35,1139.9,8.68,-40.5,324.6,2.75,267,2110.13,331.85,180.65,882.61,265.95,0.7,4.47,3.12,32.07,92.78,79.9,6.13,7.66,5.29,23.85,189.69,14.73,2.55,1.41,2.96,-0.066,3.303,0.014
MACa_0.5Ba_0.125Pb_0.375Cl_3,0,0,0,1,0,0,0.5,0,0.125,0,0,0.375,0,0,1,0,0,0,2.17,1.12,1.81,3.29,3.98,2.93,1.93,1.2,0.62,0.96,0.62,926.3,626.08,1251.1,8.68,-43.25,348.8,2.75,267,1896.88,239.18,180.65,906.49,172.17,0.7,5.48,3.21,32.07,114.91,35.45,6.13,7.06,3.21,23.85,161.57,10.2,2.55,1.5,3.16,-0.086,4.342,0
MACa_0.25Sr_0.25Ge_0.375Pb_0.125Cl_3,0,0,0,1,0,0,0.25,0.25,0,0.375,0,0.125,0,0,1,0,0,0,2.17,1.04,1.81,3.21,3.98,2.85,2.09,1.2,0.57,0.99,0.57,926.3,660.05,1251.1,8.68,-22.25,348.8,3,267,2271,239.18,180.65,1067.89,172.17,0.7,4.44,3.21,32.07,85.05,35.45,6.13,16.7,3.21,23.85,220.49,10.2,2.55,1.53,3.16,-0.067,3.823,0.001
MASr_0.25Ba_0.125Ge_0.375Sn_0.25Cl_3,0,0,0,1,0,0,0,0.25,0.125,0.375,0.25,0,0,0,1,0,0,0,2.17,1.11,1.81,3.28,3.98,2.92,1.96,1.2,0.61,0.97,0.61,926.3,663.18,1251.1,8.68,26.75,348.8,3.25,267,2557.63,239.18,180.65,966.34,172.17,0.7,4.91,3.21,32.07,95.98,35.45,6.13,16.78,3.21,23.85,249.71,10.2,2.55,1.61,3.16,-0.136,2.718,0.035
MACa_0.125Sn_0.5Pb_0.375Cl_3,0,0,0,1,0,0,0.125,0,0,0,0.5,0.375,0,0,1,0,0,0,2.17,1.15,1.81,3.32,3.98,2.96,1.89,1.2,0.63,0.95,0.63,926.3,696.34,1251.1,8.68,82.25,348.8,3.75,267,2416.25,239.18,180.65,616.8,172.17,0.7,8.11,3.21,32.07,142.07,35.45,6.13,6.46,3.21,23.85,231.23,10.2,2.55,1.98,3.16,-0.206,2.008,0.123
RbSr_0.125Sn_0.25Pb_0.625I_3,0,1,0,0,0,0,0,0.125,0,0,0.25,0.625,0,0,0,0,1,0,1.61,1.19,2.2,2.8,3.81,3.39,1.35,0.73,0.54,0.8,0.54,403,693.03,1008.4,46.89,78,295.3,3.75,961,2190.25,457.5,312.63,631.94,386.7,1.53,9.24,4.93,85.47,170.13,126.9,2.34,5.81,7.76,69.2,200.89,20.9,0.82,2.07,2.66,2.477,1.279,0.235
RbCa_0.125Sr_0.25Sn_0.125Pb_0.5I_3,0,1,0,0,0,0,0.125,0.25,0,0,0.125,0.5,0,0,0,0,1,0,1.61,1.18,2.2,2.79,3.81,3.38,1.37,0.73,0.54,0.8,0.54,403,657.43,1008.4,46.89,8.63,295.3,3.25,961,2004.38,457.5,312.63,762.97,386.7,1.53,7.42,4.93,85.47,145.35,126.9,2.34,6.4,7.76,69.2,178.81,20.9,0.82,1.77,2.66,2.52,1.683,0.186
RbCa_0.125Sr_0.25Ba_0.25Sn_0.25Pb_0.125I_3,0,1,0,0,0,0,0.125,0.25,0.25,0,0.25,0.125,0,0,0,0,1,0,1.61,1.23,2.2,2.84,3.81,3.43,1.31,0.73,0.56,0.79,0.56,403,603.41,1008.4,46.89,-30.5,295.3,2.75,961,2124.75,457.5,312.63,851.36,386.7,1.53,4.97,4.93,85.47,116.83,126.9,2.34,7.52,7.76,69.2,183.44,20.9,0.82,1.39,2.66,2.606,2.602,0.052
RbGe_0.75Sn_0.125Pb_0.125I_3,0,1,0,0,0,0,0,0,0,0.75,0.125,0.125,0,0,0,0,1,0,1.61,0.95,2.2,2.56,3.81,3.15,1.7,0.73,0.43,0.86,0.43,403,749.59,1008.4,46.89,118.88,295.3,4,961,2942.63,457.5,312.63,1046.85,386.7,1.53,6.32,4.93,85.47,95.2,126.9,2.34,25.35,7.76,69.2,309.26,20.9,0.82,2.04,2.66,2.417,0.544,0.12
RbSr_0.5Ge_0.125Sn_0.25Pb_0.125I_3,0,1,0,0,0,0,0,0.5,0,0.125,0.25,0.125,0,0,0,0,1,0,1.61,1.18,2.2,2.79,3.81,3.38,1.37,0.73,0.53,0.8,0.53,403,636.6,1008.4,46.89,-25,295.3,3,961,2187.75,457.5,312.63,873.8,386.7,1.53,5.18,4.93,85.47,108.46,126.9,2.34,10.47,7.76,69.2,205.07,20.9,0.82,1.51,2.66,2.523,2.737,0.052
RbCa_0.25Ge_0.25Sn_0.375Pb_0.125Br_3,0,1,0,0,0,0,0.25,0,0,0.25,0.375,0.125,0,0,0,1,0,0,1.61,1.05,1.96,2.66,3.57,3.01,1.54,0.82,0.53,0.84,0.53,403,693.14,1139.9,46.89,50.13,324.6,3.5,961,2547.38,331.85,312.63,845.38,265.95,1.53,5.88,3.12,85.47,98.59,79.9,2.34,13.38,5.29,69.2,253.37,14.73,0.82,1.78,2.96,-0.015,1.539,0.222
RbSr_0.25Ba_0.25Sn_0.125Pb_0.375Br_3,0,1,0,0,0,0,0,0.25,0.25,0,0.125,0.375,0,0,0,1,0,0,1.61,1.26,1.96,2.87,3.57,3.22,1.28,0.82,0.64,0.78,0.64,403,619.99,1139.9,46.89,1.38,324.6,3,961,2051.38,331.85,312.63,799.38,265.95,1.53,6.7,3.12,85.47,148.78,79.9,2.34,6.74,5.29,69.2,172.28,14.73,0.82,1.61,2.96,0.254,3.149,0.012
RbSr_0.25Ba_0.25Ge_0.25Pb_0.25Br_3,0,1,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0,0,0,1,0,0,1.61,1.19,1.96,2.8,3.57,3.15,1.36,0.82,0.6,0.8,0.6,403,632.5,1139.9,46.89,2.5,324.6,3,961,2215.75,331.85,312.63,964.04,265.95,1.53,5.7,3.12,85.47,126.19,79.9,2.34,13.2,5.29,69.2,197.33,14.73,0.82,1.57,2.96,0.258,3.3,0.012
RbCa_0.375Ge_0.125Pb_0.5Br_3,0,1,0,0,0,0,0.375,0,0,0.125,0,0.5,0,0,0,1,0,0,1.61,1.08,1.96,2.69,3.57,3.04,1.49,0.82,0.55,0.83,0.55,403,674.19,1139.9,46.89,11.5,324.6,3.25,961,2058.75,331.85,312.63,868.76,265.95,1.53,6.92,3.12,85.47,127.71,79.9,2.34,9.56,5.29,69.2,188.74,14.73,0.82,1.79,2.96,0.033,2.208,0.122
RbCa_0.125Sr_0.5Pb_0.375Br_3,0,1,0,0,0,0,0.125,0.5,0,0,0,0.375,0,0,0,1,0,0,1.61,1.2,1.96,2.81,3.57,3.16,1.34,0.82,0.61,0.8,0.61,403,616.79,1139.9,46.89,-62.25,324.6,2.75,961,1805.75,331.85,312.63,885.24,265.95,1.53,5.72,3.12,85.47,126.52,79.9,2.34,6.96,5.29,69.2,154.5,14.73,0.82,1.47,2.96,0.15,3.803,0.001
RbCa_0.5Sr_0.25Ge_0.125Sn_0.125Cl_3,0,1,0,0,0,0,0.5,0.25,0,0.125,0.125,0,0,0,1,0,0,0,1.61,1.07,1.81,2.68,3.42,2.88,1.51,0.89,0.59,0.84,0.59,403,616.11,1251.1,46.89,-89.88,348.8,2.5,961,2040.13,239.18,312.63,1031.08,172.17,1.53,2.99,3.21,85.47,65.86,35.45,2.34,11.19,3.21,69.2,189.64,10.2,0.82,1.23,3.16,-0.022,3.738,0.001
RbCa_0.25Sr_0.125Ge_0.125Sn_0.25Pb_0.25Cl_3,0,1,0,0,0,0,0.25,0.125,0,0.125,0.25,0.25,0,0,1,0,0,0,1.61,1.1,1.81,2.71,3.42,2.91,1.46,0.89,0.61,0.83,0.61,403,667.43,1251.1,46.89,12.75,348.8,3.25,961,2259.25,239.18,312.63,836.13,172.17,1.53,6.04,3.21,85.47,111.53,35.45,2.34,10.13,3.21,69.2,214.64,10.2,0.82,1.69,3.16,-0.02,2.436,0.088
RbCa_0.125Ba_0.625Ge_0.125Sn_0.125Cl_3,0,1,0,0,0,0,0.125,0,0.625,0.125,0.125,0,0,0,1,0,0,0,1.61,1.27,1.81,2.88,3.42,3.08,1.27,0.89,0.7,0.79,0.7,403,571.88,1251.1,46.89,-21.88,348.8,2.5,961,2266.25,239.18,312.63,979.83,172.17,1.53,4.02,3.21,85.47,114.76,35.45,2.34,10.95,3.21,69.2,185.04,10.2,0.82,1.25,3.16,0.454,3.14,0.007
RbBa_0.75Sn_0.25Cl_3,0,1,0,0,0,0,0,0,0.75,0,0.25,0,0,0,1,0,0,0,1.61,1.35,1.81,2.96,3.42,3.16,1.19,0.89,0.75,0.76,0.75,403,554.33,1251.1,46.89,-8.75,348.8,2.5,961,2277.5,239.18,312.63,877.78,172.17,1.53,4.52,3.21,85.47,132.68,35.45,2.34,7.81,3.21,69.2,177.74,10.2,0.82,1.24,3.16,0.499,3.285,0.003
RbCa_0.375Ba_0.25Ge_0.375Cl_3,0,1,0,0,0,0,0.375,0,0.25,0.375,0,0,0,0,1,0,0,0,1.61,1.06,1.81,2.67,3.42,2.87,1.52,0.89,0.58,0.84,0.58,403,632.69,1251.1,46.89,-26.5,348.8,2.75,961,2343.5,239.18,312.63,1121.81,172.17,1.53,3.47,3.21,85.47,76.59,35.45,2.34,17.13,3.21,69.2,218.41,10.2,0.82,1.38,3.16,0.169,3.53,0.004
KSr_0.625Ba_0.25Pb_0.125I_3,1,0,0,0,0,0,0,0.625,0.25,0,0,0.125,0,0,0,0,1,0,1.51,1.29,2.2,2.8,3.71,3.49,1.17,0.69,0.59,0.75,0.59,418.8,558.6,1008.4,48.36,-104.25,295.3,2.25,1033,1806.75,457.5,336.8,976.83,386.7,0.86,3.9,4.93,39.1,115,126.9,2.33,7.72,7.76,76.9,142.85,20.9,0.82,1.14,2.66,3.033,3.105,0.014
KCa_0.5Ba_0.125Ge_0.375Cl_3,1,0,0,0,0,0,0.5,0,0.125,0.375,0,0,0,0,1,0,0,0,1.51,1,1.81,2.51,3.32,2.81,1.5,0.83,0.55,0.83,0.55,418.8,643.55,1251.1,48.36,-39.5,348.8,2.75,1033,2303.38,239.18,336.8,1135.56,172.17,0.86,3.22,3.21,39.1,64.44,35.45,2.33,17.19,3.21,76.9,220.22,10.2,0.82,1.38,3.16,2.713,3.805,0.001
FABa_0.125Ge_0.125Sn_0.75I_3,0,0,0,0,1,0,0,0,0.125,0.125,0.75,0,0,0,0,0,1,0,2.53,1.15,2.2,3.68,4.73,3.35,2.2,1.15,0.52,1,0.52,849.1,689.58,1008.4,8.6,99.25,295.3,3.75,319,2805.13,457.5,354,655.53,386.7,1.1,6.6,4.93,45.06,115.28,126.9,6.5,10.38,7.76,29,277.09,20.9,2.57,1.85,2.66,-0.547,1.257,0.219
FASr_0.375Ba_0.125Pb_0.5Br_3,0,0,0,0,1,0,0,0.375,0.125,0,0,0.5,0,0,0,1,0,0,2.53,1.25,1.96,3.78,4.49,3.21,2.03,1.29,0.64,0.99,0.64,849.1,626.68,1139.9,8.6,-14.5,324.6,3,319,1891.88,331.85,354,816.33,265.95,1.1,7.08,3.12,45.06,153.62,79.9,6.5,6.46,5.29,29,157.81,14.73,2.57,1.65,2.96,-0.61,3.629,0.004
FABa_0.375Ge_0.25Pb_0.375Br_3,0,0,0,0,1,0,0,0,0.375,0.25,0,0.375,0,0,0,1,0,0,2.53,1.2,1.96,3.73,4.49,3.16,2.11,1.29,0.61,1.01,0.61,849.1,647.43,1139.9,8.6,51.75,324.6,3.25,319,2314.63,331.85,354,903.87,265.95,1.1,6.93,3.12,45.06,147.35,79.9,6.5,12.74,5.29,29,202.86,14.73,2.57,1.75,2.96,-0.625,2.834,0.031
FACa_0.25Sr_0.125Pb_0.625Br_3,0,0,0,0,1,0,0.25,0.125,0,0,0,0.625,0,0,0,1,0,0,2.53,1.15,1.96,3.68,4.49,3.11,2.2,1.29,0.59,1.02,0.59,849.1,663.33,1139.9,8.6,8.75,324.6,3.25,319,1910.5,331.85,354,783.66,265.95,1.1,7.8,3.12,45.06,150.47,79.9,6.5,6.14,5.29,29,166.97,14.73,2.57,1.83,2.96,-0.684,2.817,0.041
FABa_0.5Ge_0.125Sn_0.25Pb_0.125Br_3,0,0,0,0,1,0,0,0,0.5,0.125,0.25,0.125,0,0,0,1,0,0,2.53,1.26,1.96,3.79,4.49,3.22,2.02,1.29,0.64,0.99,0.64,849.1,613.3,1139.9,8.6,33,324.6,3,319,2399.25,331.85,354,853.8,265.95,1.1,5.71,3.12,45.06,133.32,79.9,6.5,10.38,5.29,29,206.72,14.73,2.57,1.53,2.96,-0.561,3.193,0.018
MASr_0.25Ba_0.25Ge_0.375Sn_0.125I_3,0,0,0,1,0,0,0,0.25,0.25,0.375,0.125,0,0,0,0,0,1,0,2.17,1.14,2.2,3.31,4.37,3.34,1.9,0.99,0.52,0.93,0.52,926.3,637.46,1008.4,8.68,5.13,295.3,3,267,2457.88,457.5,180.65,1028.45,386.7,0.7,4.44,4.93,32.07,98.31,126.9,6.13,16.88,7.76,23.85,230.93,20.9,2.55,1.49,2.66,0.132,2.613,0.065
MACa_0.125Sr_0.125Ba_0.125Ge_0.125Pb_0.5I_3,0,0,0,1,0,0,0.125,0.125,0.125,0.125,0,0.5,0,0,0,0,1,0,2.17,1.16,2.2,3.33,4.37,3.36,1.86,0.99,0.53,0.92,0.53,926.3,658.29,1008.4,8.68,23,295.3,3.25,267,2086.13,457.5,180.65,846.26,386.7,0.7,7.3,4.93,32.07,145.81,126.9,6.13,9.45,7.76,23.85,184.71,20.9,2.55,1.79,2.66,0.084,1.985,0.128
MACa_0.25Ba_0.375Sn_0.25Pb_0.125Br_3,0,0,0,1,0,0,0.25,0,0.375,0,0.25,0.125,0,0,0,1,0,0,2.17,1.22,1.96,3.39,4.13,3.18,1.78,1.11,0.62,0.92,0.62,926.3,602.63,1139.9,8.68,-14.5,324.6,2.75,267,2190.38,331.85,180.65,855.11,265.95,0.7,4.98,3.12,32.07,117.1,79.9,6.13,7.53,5.29,23.85,186.07,14.73,2.55,1.41,2.96,0.036,2.982,0.02
MACa_0.125Ge_0.375Sn_0.5Cl_3,0,0,0,1,0,0,0.125,0,0,0.375,0.5,0,0,0,1,0,0,0,2.17,1.03,1.81,3.2,3.98,2.84,2.11,1.2,0.57,0.99,0.57,926.3,713.81,1251.1,8.68,86,348.8,3.75,267,2822.75,239.18,180.65,845.87,172.17,0.7,5.84,3.21,32.07,91.59,35.45,6.13,16.59,3.21,23.85,289.88,10.2,2.55,1.86,3.16,-0.248,2.043,0.131
FACa_0.375Ge_0.375Pb_0.25I_3,0,0,0,0,1,0,0.375,0,0,0.375,0,0.25,0,0,0,0,1,0,2.53,1,2.2,3.53,4.73,3.2,2.53,1.15,0.45,1.05,0.45,849.1,685.84,1008.4,8.6,14,295.3,3.25,319,2329.75,457.5,354,1021.48,386.7,1.1,5.41,4.93,45.06,94.06,126.9,6.5,16.32,7.76,29,227.84,20.9,2.57,1.71,2.66,-0.383,2.056,0.116
CsBa_0.125Ge_0.875I_3,0,0,1,0,0,0,0,0,0.125,0.875,0,0,0,0,0,0,1,0,1.74,0.94,2.2,2.68,3.94,3.14,1.85,0.79,0.43,0.89,0.43,375.7,729.7,1008.4,45.49,98.5,295.3,3.75,944,2978.38,457.5,301.54,1185.31,386.7,1.87,5.1,4.93,132.91,80.7,126.9,2.09,28.83,7.76,67.74,310.04,20.9,0.79,1.88,2.66,0.119,1.035,0.252
CsSn_0.5Pb_0.5I_3,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0,1.74,1.17,2.2,2.91,3.94,3.37,1.49,0.79,0.53,0.83,0.53,375.7,712.05,1008.4,45.49,115.5,295.3,4,944,2449.5,457.5,301.54,552.89,386.7,1.87,9.33,4.93,132.91,162.96,126.9,2.09,5.99,7.76,67.74,234.14,20.9,0.79,2.15,2.66,-0.039,0.963,0.211
CsSr_0.125Ba_0.875Br_3,0,0,1,0,0,0,0,0.125,0.875,0,0,0,0,0,0,1,0,0,1.74,1.4,1.96,3.14,3.7,3.36,1.24,0.89,0.71,0.78,0.71,375.7,508.73,1139.9,45.49,-66.5,324.6,2,944,2025.13,331.85,301.54,1007,265.95,1.87,3.46,3.12,132.91,131.12,79.9,2.09,8.03,5.29,67.74,139.79,14.73,0.79,0.99,2.96,0.243,3.976,0
CsBa_0.875Sn_0.125Cl_3,0,0,1,0,0,0,0,0,0.875,0,0.125,0,0,0,1,0,0,0,1.74,1.39,1.81,3.13,3.55,3.2,1.26,0.96,0.77,0.79,0.77,375.7,528.61,1251.1,45.49,-30.38,348.8,2.25,944,2177.75,239.18,301.54,939.89,172.17,1.87,4.06,3.21,132.91,135,35.45,2.09,7.91,3.21,67.74,158.97,10.2,0.79,1.12,3.16,1.971,3.584,0
FAGe_0.5Pb_0.5Br_3,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0,0,0,1,0,0,2.53,1.03,1.96,3.56,4.49,2.99,2.46,1.29,0.53,1.06,0.53,849.1,738.8,1139.9,8.6,115,324.6,4,319,2565,331.85,354,906.08,265.95,1.1,8.34,3.12,45.06,139.91,79.9,6.5,18.29,5.29,29,256.1,14.73,2.57,2.17,2.96,-0.843,2.021,0.157
KCa_0.875Ge_0.125I_3,1,0,0,0,0,0,0.875,0,0,0.125,0,0,0,0,0,0,1,0,1.51,0.98,2.2,2.49,3.71,3.18,1.53,0.69,0.45,0.82,0.45,418.8,611.34,1008.4,48.36,-121.5,295.3,2.25,1033,1925.75,457.5,336.8,1124.44,386.7,0.86,2.02,4.93,39.1,44.15,126.9,2.33,11.44,7.76,76.9,177.12,20.9,0.82,1.13,2.66,2.896,3.063,0.026
KCa_0.875Ba_0.125I_3,1,0,0,0,0,0,0.875,0,0.125,0,0,0,0,0,0,0,1,0,1.51,1.05,2.2,2.56,3.71,3.25,1.43,0.69,0.48,0.81,0.48,418.8,578.94,1008.4,48.36,-143,295.3,2,1033,1797.13,457.5,336.8,1098.25,386.7,0.86,1.81,4.93,39.1,52.24,126.9,2.33,8.47,7.76,76.9,152.86,20.9,0.82,1,2.66,2.954,3.201,0.006
KSn_0.875Pb_0.125Br_3,1,0,0,0,0,0,0,0,0,0,0.875,0.125,0,0,0,1,0,0,1.51,1.16,1.96,2.67,3.47,3.12,1.31,0.77,0.59,0.79,0.59,418.8,709.46,1139.9,48.36,119.63,324.6,4,1033,2769.38,331.85,336.8,517.06,265.95,0.86,7.82,3.12,39.1,129.77,79.9,2.33,6.9,5.29,76.9,276.31,14.73,0.82,2.01,2.96,0.177,0.672,0.133
KBa_0.5Pb_0.5Br_3,1,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,1,0,0,1.51,1.31,1.96,2.82,3.47,3.27,1.16,0.77,0.67,0.75,0.67,418.8,609.2,1139.9,48.36,29,324.6,3,1033,2050.5,331.85,336.8,801.33,265.95,0.86,7.47,3.12,39.1,172.27,79.9,2.33,6.39,5.29,76.9,159.05,14.73,0.82,1.67,2.96,0.569,3.383,0.002
KCa_0.5Ba_0.5Br_3,1,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,1,0,0,1.51,1.21,1.96,2.72,3.47,3.17,1.25,0.77,0.62,0.77,0.62,418.8,546.35,1139.9,48.36,-104,324.6,2,1033,1917.5,331.85,336.8,1057,265.95,0.86,2.57,3.12,39.1,88.71,79.9,2.33,8.27,5.29,76.9,147.44,14.73,0.82,1,2.96,0.482,3.681,0.001
KBa_0.875Ge_0.125Cl_3,1,0,0,0,0,0,0,0,0.875,0.125,0,0,0,0,1,0,0,0,1.51,1.35,1.81,2.86,3.32,3.16,1.12,0.83,0.75,0.74,0.75,418.8,535.3,1251.1,48.36,-30.5,348.8,2.25,1033,2206.63,239.18,336.8,1028.19,172.17,0.86,3.81,3.21,39.1,129.24,35.45,2.33,10.98,3.21,76.9,164.46,10.2,0.82,1.13,3.16,3.318,3.696,0
KSr_0.125Ge_0.875Cl_3,1,0,0,0,0,0,0,0.125,0,0.875,0,0,0,0,1,0,0,0,1.51,0.92,1.81,2.43,3.32,2.73,1.64,0.83,0.51,0.86,0.51,418.8,735.53,1251.1,48.36,84,348.8,3.75,1033,2925.5,239.18,336.8,1190.31,172.17,0.86,4.97,3.21,39.1,74.49,35.45,2.33,28.85,3.21,76.9,309.63,10.2,0.82,1.88,3.16,2.463,1.361,0.211
KSr_0.875Ba_0.125Cl_3,1,0,0,0,0,0,0,0.875,0.125,0,0,0,0,0,1,0,0,0,1.51,1.28,1.81,2.79,3.32,3.09,1.18,0.83,0.71,0.76,0.71,418.8,543.68,1251.1,48.36,-153.5,348.8,2,1033,1707.88,239.18,336.8,1037,172.17,0.86,2.67,3.21,39.1,93.83,35.45,2.33,8.18,3.21,76.9,137.31,10.2,0.82,0.96,3.16,2.964,4.363,0
MACa_0.125Sn_0.875I_3,0,0,0,1,0,0,0.125,0,0,0,0.875,0,0,0,0,0,1,0,2.17,1.13,2.2,3.3,4.37,3.33,1.92,0.99,0.51,0.93,0.51,926.3,693.75,1008.4,8.68,86.38,295.3,3.75,267,2736.13,457.5,180.65,580.98,386.7,0.7,6.59,4.93,32.07,108.88,126.9,6.13,7.37,7.76,23.85,273.41,20.9,2.55,1.84,2.66,-0.108,0.992,0.219
MASr_0.5Ge_0.5I_3,0,0,0,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,1,0,2.17,1.07,2.2,3.24,4.37,3.27,2.04,0.99,0.48,0.95,0.48,926.3,655.8,1008.4,8.68,-24,295.3,3,267,2381,457.5,180.65,1126.75,386.7,0.7,3.93,4.93,32.07,80.12,126.9,6.13,20,7.76,23.85,235.6,20.9,2.55,1.48,2.66,0.124,2.616,0.057
MASr_0.5Sn_0.5Br_3,0,0,0,1,0,0,0,0.5,0,0,0.5,0,0,0,0,1,0,0,2.17,1.21,1.96,3.38,4.13,3.17,1.8,1.11,0.61,0.92,0.61,926.3,629.05,1139.9,8.68,-23.5,324.6,3,267,2265.5,331.85,180.65,773.56,265.95,0.7,4.93,3.12,32.07,103.17,79.9,6.13,7.7,5.29,23.85,213.64,14.73,2.55,1.46,2.96,-0.061,3.26,0.019
MABa_0.125Pb_0.875Br_3,0,0,0,1,0,0,0,0,0.125,0,0,0.875,0,0,0,1,0,0,2.17,1.22,1.96,3.39,4.13,3.18,1.78,1.11,0.62,0.92,0.62,926.3,688.93,1139.9,8.68,89.75,324.6,3.75,267,2029.88,331.85,180.65,650.82,265.95,0.7,10.38,3.12,32.07,198.47,79.9,6.13,5.18,5.29,23.85,173.19,14.73,2.55,2.16,2.96,-0.114,2.242,0.112
MACa_0.5Pb_0.5Cl_3,0,0,0,1,0,0,0.5,0,0,0,0,0.5,0,0,1,0,0,0,2.17,1.1,1.81,3.27,3.98,2.91,1.98,1.2,0.6,0.97,0.6,926.3,652.65,1251.1,8.68,-23,348.8,3,267,1890,239.18,180.65,856.33,172.17,0.7,6.45,3.21,32.07,123.64,35.45,6.13,6.65,3.21,23.85,166.29,10.2,2.55,1.67,3.16,-0.132,4.332,0
RbGe_0.875Sn_0.125I_3,0,1,0,0,0,0,0,0,0,0.875,0.125,0,0,0,0,0,1,0,1.61,0.91,2.2,2.52,3.81,3.11,1.78,0.73,0.41,0.87,0.41,403,755.41,1008.4,46.89,120.13,295.3,4,961,3078.13,457.5,312.63,1123.2,386.7,1.53,5.57,4.93,85.47,78.37,126.9,2.34,28.73,7.76,69.2,328.81,20.9,0.82,2,2.66,2.391,0.428,0.079
RbBa_0.5Sn_0.5I_3,0,1,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,1,0,1.61,1.29,2.2,2.9,3.81,3.49,1.25,0.73,0.58,0.77,0.58,403,605.75,1008.4,46.89,34.5,295.3,3,961,2477,457.5,312.63,753.56,386.7,1.53,5.45,4.93,85.47,128.02,126.9,2.34,7.61,7.76,69.2,215.29,20.9,0.82,1.48,2.66,2.594,2.911,0.048
